2022-09-02 11:48:17.8090||DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting starting |url: |action:  

2022-09-02 11:48:32.1538||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of exception filters (in the following order): None |url: http://localhost/Subject/SubjectList|action: SubjectList 

2022-09-02 11:48:32.1538||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter |url: http://localhost/Subject/SubjectList|action: SubjectList 

2022-09-02 11:48:32.1538||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executing controller factory for controller ScoreManager.WebApp.Controllers.SubjectController (ScoreManager.WebApp) |url: http://localhost/Subject/SubjectList|action: SubjectList 

2022-09-02 11:48:32.1538||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed controller factory for controller ScoreManager.WebApp.Controllers.SubjectController (ScoreManager.WebApp) |url: http://localhost/Subject/SubjectList|action: SubjectList 

2022-09-02 11:48:32.1711||INFO|Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|Executed ViewResult - view TeacherList executed in 31.1202ms. |url: http://localhost/Teacher/TeacherList|action: TeacherList 

2022-09-02 11:48:32.1711||INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed action ScoreManager.WebApp.Controllers.TeacherController.TeacherList (ScoreManager.WebApp) in 35.2306ms |url: http://localhost/Teacher/TeacherList|action: TeacherList 

2022-09-02 11:48:32.1711||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache miss for view '_Layout' in controller 'Student'. |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-02 11:48:32.1711||INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executed endpoint 'ScoreManager.WebApp.Controllers.TeacherController.TeacherList (ScoreManager.WebApp)' |url: http://localhost/Teacher/TeacherList|action: TeacherList 

2022-09-02 11:48:32.1868||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 GET http://localhost:16671/Teacher/TeacherList - - - 200 - text/html;+charset=utf-8 50.9423ms |url: http://localhost/Teacher/TeacherList|action: TeacherList 

2022-09-02 11:48:32.1868||INFO|Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|Executed ViewResult - view StudentList executed in 46.5448ms. |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-02 11:48:32.1868||INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed action ScoreManager.WebApp.Controllers.StudentController.StudentList (ScoreManager.WebApp) in 47.266ms |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-02 11:48:32.1868||INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executed endpoint 'ScoreManager.WebApp.Controllers.StudentController.StudentList (ScoreManager.WebApp)' |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-02 11:48:32.1868||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 GET http://localhost:16671/Student/StudentList - - - 200 - text/html;+charset=utf-8 52.0334ms |url: http://localhost/Student/StudentList|action: StudentList 

2022-09-02 11:48:32.1868||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache miss for view 'SubjectList' in controller 'Subject'. |url: http://localhost/Subject/SubjectList|action: SubjectList 

2022-09-02 11:48:32.1868||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache miss for view 'ActionList' in controller 'Teacher'. |url: http://localhost/Teacher/ActionList|action: ActionList 

2022-09-02 11:48:32.2026||INFO|Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|Executing ViewResult, running view ActionList. |url: http://localhost/Teacher/ActionList|action: ActionList 

2022-09-02 11:48:32.2026||INFO|Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|Executing ViewResult, running view SubjectList. |url: http://localhost/Subject/SubjectList|action: SubjectList 

2022-09-02 11:48:32.2026||DEBUG|Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|The view path '/Views/Teacher/ActionList.cshtml' was found in 3.2685ms. |url: http://localhost/Teacher/ActionList|action: ActionList 

2022-09-02 11:48:32.2026||DEBUG|Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|The view path '/Views/Subject/SubjectList.cshtml' was found in 3.4926ms. |url: http://localhost/Subject/SubjectList|action: SubjectList 

2022-09-02 11:48:32.2026||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache miss for view '_Layout' in controller 'Subject'. |url: http://localhost/Subject/SubjectList|action: SubjectList 

2022-09-02 11:48:32.2026||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache hit for view '_Layout' in controller 'Teacher'. |url: http://localhost/Teacher/ActionList|action: ActionList 

2022-09-02 11:48:32.2026||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache miss for view 'RoleList' in controller 'Teacher'. |url: http://localhost/Teacher/RoleList|action: RoleList 

2022-09-02 11:48:32.2166||INFO|Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|Executed ViewResult - view SubjectList executed in 17.3356ms. |url: http://localhost/Subject/SubjectList|action: SubjectList 

2022-09-02 11:48:32.2166||INFO|Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|Executed ViewResult - view ActionList executed in 17.7147ms. |url: http://localhost/Teacher/ActionList|action: ActionList 

2022-09-02 11:48:32.2166||INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed action ScoreManager.WebApp.Controllers.SubjectController.SubjectList (ScoreManager.WebApp) in 54.5436ms |url: http://localhost/Subject/SubjectList|action: SubjectList 

2022-09-02 11:48:32.2166||INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executed endpoint 'ScoreManager.WebApp.Controllers.SubjectController.SubjectList (ScoreManager.WebApp)' |url: http://localhost/Subject/SubjectList|action: SubjectList 

2022-09-02 11:48:32.2166||INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed action ScoreManager.WebApp.Controllers.TeacherController.ActionList (ScoreManager.WebApp) in 62.9202ms |url: http://localhost/Teacher/ActionList|action: ActionList 

2022-09-02 11:48:32.2166||INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executed endpoint 'ScoreManager.WebApp.Controllers.TeacherController.ActionList (ScoreManager.WebApp)' |url: http://localhost/Teacher/ActionList|action: ActionList 

2022-09-02 11:48:32.2166||INFO|Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|Executing ViewResult, running view RoleList. |url: http://localhost/Teacher/RoleList|action: RoleList 

2022-09-02 11:48:32.2166||DEBUG|Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|The view path '/Views/Teacher/RoleList.cshtml' was found in 4.6642ms. |url: http://localhost/Teacher/RoleList|action: RoleList 

2022-09-02 11:48:32.2166||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 GET http://localhost:16671/Subject/SubjectList - - - 200 - text/html;+charset=utf-8 64.8827ms |url: http://localhost/Subject/SubjectList|action: SubjectList 

2022-09-02 11:48:32.2166||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/1.1 GET http://localhost:16671/_vs/browserLink - - |url: http://localhost/_vs/browserLink|action:  

2022-09-02 11:48:32.2166||DEBUG|Microsoft.AspNetCore.Mvc.Razor.RazorViewEngine|View lookup cache hit for view '_Layout' in controller 'Teacher'. |url: http://localhost/Teacher/RoleList|action: RoleList 

2022-09-02 11:48:32.2166||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 GET http://localhost:16671/Teacher/ActionList - - - 200 - text/html;+charset=utf-8 84.0255ms |url: http://localhost/Teacher/ActionList|action: ActionList 

2022-09-02 11:48:32.2314||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/1.1 GET http://localhost:16671/Teacher/TeacherListPageInfo?KeyWords= - - |url: http://localhost/Teacher/TeacherListPageInfo|action:  

2022-09-02 11:48:32.2314||DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /Teacher/TeacherListPageInfo does not match a supported file type |url: http://localhost/Teacher/TeacherListPageInfo|action:  

2022-09-02 11:48:32.2314||DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|1 candidate(s) found for the request path '/Teacher/TeacherListPageInfo' |url: http://localhost/Teacher/TeacherListPageInfo|action:  

2022-09-02 11:48:32.2314||DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|Endpoint 'ScoreManager.WebApp.Controllers.TeacherController.TeacherListPageInfo (ScoreManager.WebApp)' with route pattern '{controller=Home}/{action=Index}/{id?}' is valid for the request path '/Teacher/TeacherListPageInfo' |url: http://localhost/Teacher/TeacherListPageInfo|action:  

2022-09-02 11:48:32.2314||DEBUG|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request matched endpoint 'ScoreManager.WebApp.Controllers.TeacherController.TeacherListPageInfo (ScoreManager.WebApp)' |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2314||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/1.1 GET http://localhost:16671/_vs/browserLink - - |url: http://localhost/_vs/browserLink|action:  

2022-09-02 11:48:32.2314||INFO|Microsoft.AspNetCore.Mvc.ViewFeatures.ViewResultExecutor|Executed ViewResult - view RoleList executed in 19.9224ms. |url: http://localhost/Teacher/RoleList|action: RoleList 

2022-09-02 11:48:32.2314||INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed action ScoreManager.WebApp.Controllers.TeacherController.RoleList (ScoreManager.WebApp) in 74.1327ms |url: http://localhost/Teacher/RoleList|action: RoleList 

2022-09-02 11:48:32.2314||INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executed endpoint 'ScoreManager.WebApp.Controllers.TeacherController.RoleList (ScoreManager.WebApp)' |url: http://localhost/Teacher/RoleList|action: RoleList 

2022-09-02 11:48:32.2314||DEBUG|Microsoft.AspNetCore.Authentication.Cookies.CookieAuthenticationHandler|AuthenticationScheme: Cookies was successfully authenticated. |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2314||INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2314||INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executing endpoint 'ScoreManager.WebApp.Controllers.TeacherController.TeacherListPageInfo (ScoreManager.WebApp)' |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2314||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 GET http://localhost:16671/Teacher/RoleList - - - 200 - text/html;+charset=utf-8 86.8925ms |url: http://localhost/Teacher/RoleList|action: RoleList 

2022-09-02 11:48:32.2314||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 GET http://localhost:16671/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 121.6416ms |url: http://localhost/_vs/browserLink|action:  

2022-09-02 11:48:32.2314||INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Route matched with {action = "TeacherListPageInfo", controller = "Teacher"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult TeacherListPageInfo(ScoreManager.Model.ViewParameters.TeacherListParameter) on controller ScoreManager.WebApp.Controllers.TeacherController (ScoreManager.WebApp). |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2314||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of authorization filters (in the following order): None |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2314||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of resource filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2314||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.Filters.ControllerActionFilter (Order: -2147483648), Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000) |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2314||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of exception filters (in the following order): None |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2314||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2314||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executing controller factory for controller ScoreManager.WebApp.Controllers.TeacherController (ScoreManager.WebApp) |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2314||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed controller factory for controller ScoreManager.WebApp.Controllers.TeacherController (ScoreManager.WebApp) |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2314||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Attempting to bind parameter 'parameter' of type 'ScoreManager.Model.ViewParameters.TeacherListParameter' ... |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2314||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinder|Attempting to bind parameter 'parameter' of type 'ScoreManager.Model.ViewParameters.TeacherListParameter' using the name '' in request data ... |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2506||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Attempting to bind property 'ScoreManager.Model.ViewParameters.TeacherListParameter.KeyWords' of type 'System.String' using the name 'KeyWords' in request data ... |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2506||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Done attempting to bind property 'ScoreManager.Model.ViewParameters.TeacherListParameter.KeyWords' of type 'System.String'. |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2506||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Attempting to bind property 'ScoreManager.Model.ViewParameters.TeacherListParameter.PageIndex' of type 'System.Int32' using the name 'PageIndex' in request data ... |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2506||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Could not find a value in the request with name 'PageIndex' for binding property 'ScoreManager.Model.ViewParameters.TeacherListParameter.PageIndex' of type 'System.Int32'. |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2506||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Done attempting to bind property 'ScoreManager.Model.ViewParameters.TeacherListParameter.PageIndex' of type 'System.Int32'. |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2506||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Attempting to bind property 'ScoreManager.Model.ViewParameters.TeacherListParameter.PageSize' of type 'System.Int32' using the name 'PageSize' in request data ... |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2506||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Could not find a value in the request with name 'PageSize' for binding property 'ScoreManager.Model.ViewParameters.TeacherListParameter.PageSize' of type 'System.Int32'. |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2506||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Done attempting to bind property 'ScoreManager.Model.ViewParameters.TeacherListParameter.PageSize' of type 'System.Int32'. |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2506||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinder|Done attempting to bind parameter 'parameter' of type 'ScoreManager.Model.ViewParameters.TeacherListParameter'. |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2506||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Done attempting to bind parameter 'parameter' of type 'ScoreManager.Model.ViewParameters.TeacherListParameter'. |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2506||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Attempting to validate the bound parameter 'parameter' of type 'ScoreManager.Model.ViewParameters.TeacherListParameter' ... |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2506||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Done attempting to validate the bound parameter 'parameter' of type 'ScoreManager.Model.ViewParameters.TeacherListParameter'. |url: http://localhost/Teacher/TeacherListPageInfo|action: TeacherListPageInfo 

2022-09-02 11:48:32.2506||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 GET http://localhost:16671/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 37.9160ms |url: http://localhost/_vs/browserLink|action:  

2022-09-02 11:48:32.2506||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/1.1 GET http://localhost:16671/_vs/browserLink - - |url: http://localhost/_vs/browserLink|action:  

2022-09-02 11:48:32.2506||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 GET http://localhost:16671/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 27.5790ms |url: http://localhost/_vs/browserLink|action:  

2022-09-02 11:48:32.2718||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/1.1 GET http://localhost:16671/_vs/browserLink - - |url: http://localhost/_vs/browserLink|action:  

2022-09-02 11:48:32.2953||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 GET http://localhost:16671/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 35.9956ms |url: http://localhost/_vs/browserLink|action:  

2022-09-02 11:48:32.2953||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/1.1 GET http://localhost:16671/_vs/browserLink - - |url: http://localhost/_vs/browserLink|action:  

2022-09-02 11:48:32.2953||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request finished HTTP/1.1 GET http://localhost:16671/_vs/browserLink - - - 200 - text/javascript;+charset=UTF-8 34.0003ms |url: http://localhost/_vs/browserLink|action:  

2022-09-02 11:48:32.3287||INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/1.1 GET http://localhost:16671/Student/StudentListPageInfo?KeyWords= - - |url: http://localhost/Student/StudentListPageInfo|action:  

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.StaticFiles.StaticFileMiddleware|The request path /Student/StudentListPageInfo does not match a supported file type |url: http://localhost/Student/StudentListPageInfo|action:  

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|1 candidate(s) found for the request path '/Student/StudentListPageInfo' |url: http://localhost/Student/StudentListPageInfo|action:  

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|Endpoint 'ScoreManager.WebApp.Controllers.StudentController.StudentListPageInfo (ScoreManager.WebApp)' with route pattern '{controller=Home}/{action=Index}/{id?}' is valid for the request path '/Student/StudentListPageInfo' |url: http://localhost/Student/StudentListPageInfo|action:  

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request matched endpoint 'ScoreManager.WebApp.Controllers.StudentController.StudentListPageInfo (ScoreManager.WebApp)' |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Authentication.Cookies.CookieAuthenticationHandler|AuthenticationScheme: Cookies was successfully authenticated. |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||INFO|Microsoft.AspNetCore.Authorization.DefaultAuthorizationService|Authorization was successful. |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||INFO|Microsoft.AspNetCore.Routing.EndpointMiddleware|Executing endpoint 'ScoreManager.WebApp.Controllers.StudentController.StudentListPageInfo (ScoreManager.WebApp)' |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||INFO|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Route matched with {action = "StudentListPageInfo", controller = "Student"}. Executing controller action with signature Microsoft.AspNetCore.Mvc.IActionResult StudentListPageInfo(ScoreManager.Model.ViewParameters.TeacherListParameter) on controller ScoreManager.WebApp.Controllers.StudentController (ScoreManager.WebApp). |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of authorization filters (in the following order): None |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of resource filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of action filters (in the following order): Microsoft.AspNetCore.Mvc.Filters.ControllerActionFilter (Order: -2147483648), Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter (Order: -3000) |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of exception filters (in the following order): None |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Execution plan of result filters (in the following order): Microsoft.AspNetCore.Mvc.ViewFeatures.Filters.SaveTempDataFilter |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executing controller factory for controller ScoreManager.WebApp.Controllers.StudentController (ScoreManager.WebApp) |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvoker|Executed controller factory for controller ScoreManager.WebApp.Controllers.StudentController (ScoreManager.WebApp) |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.ParameterBinder|Attempting to bind parameter 'parameter' of type 'ScoreManager.Model.ViewParameters.TeacherListParameter' ... |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinder|Attempting to bind parameter 'parameter' of type 'ScoreManager.Model.ViewParameters.TeacherListParameter' using the name '' in request data ... |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Attempting to bind property 'ScoreManager.Model.ViewParameters.TeacherListParameter.KeyWords' of type 'System.String' using the name 'KeyWords' in request data ... |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Done attempting to bind property 'ScoreManager.Model.ViewParameters.TeacherListParameter.KeyWords' of type 'System.String'. |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Attempting to bind property 'ScoreManager.Model.ViewParameters.TeacherListParameter.PageIndex' of type 'System.Int32' using the name 'PageIndex' in request data ... |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Could not find a value in the request with name 'PageIndex' for binding property 'ScoreManager.Model.ViewParameters.TeacherListParameter.PageIndex' of type 'System.Int32'. |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Done attempting to bind property 'ScoreManager.Model.ViewParameters.TeacherListParameter.PageIndex' of type 'System.Int32'. |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Attempting to bind property 'ScoreManager.Model.ViewParameters.TeacherListParameter.PageSize' of type 'System.Int32' using the name 'PageSize' in request data ... |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Could not find a value in the request with name 'PageSize' for binding property 'ScoreManager.Model.ViewParameters.TeacherListParameter.PageSize' of type 'System.Int32'. |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

2022-09-02 11:48:32.3287||DEBUG|Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinder|Done attempting to bind property 'ScoreManager.Model.ViewParameters.TeacherListParameter.PageSize' of type 'System.Int32'. |url: http://localhost/Student/StudentListPageInfo|action: StudentListPageInfo 

